"","price","bedroom_more_than_2","washroom_more_than_2","size","baseroom","park_size","age","score"
"6455",154000,"No less than 3","No less than 3",1020,TRUE,9997,1992,6
"6456",1015000,"No less than 3","No less than 3",2730,TRUE,4000,2005,10
"6457",315000,"Less than 3","Less than 3",970,FALSE,5665,1908,6
"6458",320000,"Less than 3","Less than 3",1380,FALSE,5820,1918,7
"6459",435000,"No less than 3","Less than 3",1110,TRUE,132858,1988,7
"6460",640000,"No less than 3","No less than 3",1640,TRUE,5763,1955,8
"6461",272000,"No less than 3","Less than 3",1680,FALSE,8512,1991,7
"6462",730001,"No less than 3","Less than 3",1010,TRUE,4750,1951,7
"6463",468000,"No less than 3","Less than 3",820,TRUE,6300,1953,7
"6464",545000,"No less than 3","Less than 3",2755,FALSE,11612,2001,8
"6465",798000,"No less than 3","Less than 3",2849,FALSE,9588,2001,10
"6466",495000,"No less than 3","Less than 3",2310,TRUE,12196,1918,7
"6467",290000,"No less than 3","Less than 3",1560,FALSE,8800,1942,6
"6468",435000,"No less than 3","Less than 3",1270,FALSE,10713,1969,7
"6469",420000,"No less than 3","No less than 3",2290,FALSE,6344,1980,7
"6470",570000,"No less than 3","No less than 3",1700,TRUE,10401,1947,7
"6471",509000,"No less than 3","No less than 3",1570,TRUE,5000,1913,7
"6472",279000,"No less than 3","Less than 3",1320,FALSE,5750,1913,7
"6473",505000,"No less than 3","Less than 3",1760,TRUE,1483,2005,8
"6474",513000,"No less than 3","Less than 3",1880,TRUE,8887,1967,8
"6475",220000,"No less than 3","Less than 3",1010,TRUE,11664,1952,6
"6476",280005,"No less than 3","Less than 3",1130,FALSE,7200,1954,7
"6477",344900,"No less than 3","Less than 3",1100,TRUE,7700,1955,7
"6478",323800,"No less than 3","Less than 3",2060,FALSE,7658,2003,8
"6479",340768,"No less than 3","Less than 3",1510,FALSE,11200,1960,8
"6480",425000,"No less than 3","Less than 3",2650,TRUE,13929,1986,9
"6481",600000,"No less than 3","Less than 3",1430,TRUE,1325,2005,9
"6482",595000,"No less than 3","Less than 3",2220,FALSE,22081,1922,7
"6483",1212500,"No less than 3","No less than 3",2230,TRUE,16643,1995,12
"6484",1338750,"No less than 3","Less than 3",1940,TRUE,38869,1963,9
"6485",330600,"Less than 3","Less than 3",580,FALSE,1799,1908,7
"6486",579000,"No less than 3","No less than 3",1250,TRUE,2631,2014,9
"6487",925000,"No less than 3","No less than 3",3420,TRUE,9492,1962,9
"6488",277554,"No less than 3","Less than 3",2350,FALSE,13000,1961,7
"6489",349950,"No less than 3","Less than 3",1400,FALSE,7066,1957,8
"6490",935000,"No less than 3","No less than 3",3510,FALSE,11200,2001,11
"6491",451000,"No less than 3","Less than 3",1000,TRUE,4049,1926,7
"6492",529000,"No less than 3","Less than 3",2340,FALSE,7724,2010,10
"6493",279800,"No less than 3","Less than 3",1410,FALSE,2052,2014,8
"6494",512000,"No less than 3","Less than 3",2550,FALSE,17209,1996,9
"6495",377000,"No less than 3","Less than 3",2170,FALSE,11511,1992,8
"6496",310000,"Less than 3","Less than 3",1160,FALSE,2500,2008,7
"6497",699800,"Less than 3","Less than 3",2380,FALSE,6600,2010,8
"6498",133400,"No less than 3","Less than 3",900,FALSE,2550,1978,6
"6499",475000,"No less than 3","Less than 3",1320,FALSE,7840,1966,8
"6500",785000,"No less than 3","Less than 3",3010,FALSE,1842,2011,9
"6501",442500,"No less than 3","Less than 3",2170,FALSE,14024,1992,8
"6502",269950,"No less than 3","Less than 3",1480,FALSE,9743,1996,7
"6503",399000,"No less than 3","Less than 3",860,FALSE,9403,1942,6
"6504",218000,"No less than 3","Less than 3",980,FALSE,12812,1956,7
"6505",241000,"No less than 3","Less than 3",1650,FALSE,6000,1990,7
"6506",375000,"No less than 3","Less than 3",790,TRUE,7733,1941,6
"6507",926250,"No less than 3","Less than 3",2390,FALSE,17717,1964,8
"6508",5110800,"No less than 3","No less than 3",5990,TRUE,45517,1999,12
"6509",175000,"Less than 3","Less than 3",1410,FALSE,7000,1968,7
"6510",665000,"No less than 3","Less than 3",1740,FALSE,41275,1974,8
"6511",975000,"No less than 3","Less than 3",2680,TRUE,43386,1991,10
"6512",470000,"No less than 3","Less than 3",2620,FALSE,4874,1999,7
"6513",795000,"No less than 3","Less than 3",2890,FALSE,7798,2005,9
"6514",445000,"No less than 3","Less than 3",1000,TRUE,6000,1959,7
"6515",780000,"Less than 3","No less than 3",2410,TRUE,24004,1952,10
"6516",369000,"No less than 3","Less than 3",1270,TRUE,1683,2004,8
"6517",245000,"No less than 3","Less than 3",1400,TRUE,7200,1948,7
"6518",320000,"No less than 3","Less than 3",1160,TRUE,7800,1960,7
"6519",437500,"No less than 3","Less than 3",1970,FALSE,35100,1977,9
"6520",160000,"Less than 3","Less than 3",830,FALSE,4500,1920,6
"6521",537100,"No less than 3","Less than 3",1870,TRUE,7051,1990,8
"6522",420000,"No less than 3","Less than 3",850,TRUE,6375,1950,7
"6523",600000,"Less than 3","Less than 3",1940,TRUE,102366,1912,7
"6524",290000,"No less than 3","Less than 3",990,TRUE,8145,1932,6
"6525",753000,"No less than 3","Less than 3",2290,FALSE,9047,1984,8
"6526",255500,"No less than 3","Less than 3",1350,FALSE,8700,1942,6
"6527",1267500,"No less than 3","No less than 3",4640,FALSE,13404,2007,10
"6528",634800,"No less than 3","No less than 3",3280,FALSE,4904,2005,7
"6529",645000,"No less than 3","Less than 3",910,TRUE,4218,1941,7
"6530",551000,"No less than 3","Less than 3",1580,FALSE,6000,1947,7
"6531",600000,"No less than 3","Less than 3",1350,FALSE,187313,1997,7
"6532",559500,"No less than 3","Less than 3",2150,FALSE,9250,1984,8
"6533",1050000,"No less than 3","No less than 3",3600,TRUE,12741,1967,10
"6534",420000,"No less than 3","No less than 3",1670,TRUE,3149,2013,8
"6535",585000,"No less than 3","Less than 3",960,TRUE,16617,1963,7
"6536",344900,"No less than 3","Less than 3",1240,TRUE,7670,1976,7
"6537",370000,"No less than 3","Less than 3",1410,TRUE,14745,1993,7
"6538",442500,"No less than 3","Less than 3",2400,FALSE,7092,1997,7
"6539",410000,"No less than 3","Less than 3",1960,FALSE,4400,2006,7
"6540",400000,"No less than 3","Less than 3",1670,FALSE,12056,1955,7
"6541",540000,"No less than 3","Less than 3",1450,TRUE,19500,1971,8
"6542",885000,"No less than 3","Less than 3",4090,FALSE,11225,2005,10
"6543",925000,"No less than 3","No less than 3",2910,TRUE,9457,1963,9
"6544",196440,"No less than 3","Less than 3",1560,FALSE,7352,1992,6
"6545",510000,"No less than 3","Less than 3",1420,FALSE,1237,2014,8
"6546",395825,"Less than 3","Less than 3",1590,FALSE,1679,2012,8
"6547",485000,"Less than 3","Less than 3",1130,FALSE,3800,1916,7
"6548",259950,"Less than 3","Less than 3",770,FALSE,6542,1948,6
"6549",689800,"No less than 3","Less than 3",1390,TRUE,9313,1942,8
"6550",635500,"No less than 3","Less than 3",1000,TRUE,3600,1939,7
"6551",387000,"No less than 3","Less than 3",1620,FALSE,21929,1990,7
"6552",435000,"No less than 3","Less than 3",2150,FALSE,3143,2010,7
"6553",215000,"No less than 3","Less than 3",1080,TRUE,7140,1976,7
"6554",275000,"No less than 3","Less than 3",1930,FALSE,15531,1979,7
"6555",364950,"No less than 3","Less than 3",2070,FALSE,2992,2002,8
"6556",305000,"No less than 3","Less than 3",1620,TRUE,8820,1967,9
"6557",175000,"Less than 3","Less than 3",700,FALSE,8174,1941,5
"6558",210000,"No less than 3","Less than 3",960,FALSE,9380,1949,6
"6559",293550,"No less than 3","Less than 3",1370,TRUE,9706,1965,7
"6560",537000,"No less than 3","No less than 3",3859,TRUE,26040,2006,10
"6561",495000,"No less than 3","Less than 3",1769,FALSE,9300,1955,7
"6562",651100,"No less than 3","Less than 3",2310,FALSE,5526,2003,9
"6563",440000,"No less than 3","Less than 3",2730,FALSE,4526,2009,7
"6564",520000,"No less than 3","Less than 3",2030,FALSE,16200,1984,8
"6565",464000,"No less than 3","Less than 3",3140,FALSE,12591,1993,9
"6566",875000,"No less than 3","No less than 3",2500,TRUE,6000,2001,10
"6567",586000,"No less than 3","Less than 3",1930,FALSE,8338,1968,8
"6568",718000,"No less than 3","Less than 3",3250,FALSE,8100,2014,8
"6569",515000,"No less than 3","No less than 3",1660,TRUE,2409,2008,8
"6570",133000,"No less than 3","Less than 3",980,FALSE,9115,1968,7
"6571",2271150,"No less than 3","No less than 3",4040,FALSE,18916,1954,9
"6572",950000,"No less than 3","No less than 3",3400,FALSE,7452,1999,10
"6573",1050000,"No less than 3","No less than 3",3440,FALSE,35021,1983,10
"6574",825000,"No less than 3","Less than 3",2150,TRUE,6300,1921,7
"6575",540000,"No less than 3","Less than 3",2860,FALSE,8935,2004,8
"6576",535000,"No less than 3","Less than 3",2740,FALSE,23505,1988,10
"6577",282500,"No less than 3","Less than 3",1170,FALSE,34925,1942,6
"6578",199900,"No less than 3","Less than 3",1798,FALSE,11232,1967,7
"6579",680000,"No less than 3","Less than 3",900,TRUE,3000,1911,7
"6580",175000,"Less than 3","Less than 3",620,FALSE,6600,1963,6
"6581",540000,"No less than 3","Less than 3",1950,FALSE,13227,1978,9
"6582",300000,"No less than 3","Less than 3",1660,FALSE,3200,2011,7
"6583",407193,"No less than 3","Less than 3",1880,FALSE,14653,1978,8
"6584",260000,"No less than 3","Less than 3",1750,FALSE,7000,1983,8
"6585",342000,"No less than 3","Less than 3",1200,FALSE,2845,1986,7
"6586",315000,"No less than 3","Less than 3",960,FALSE,6634,1952,6
"6587",957000,"No less than 3","Less than 3",1430,TRUE,11545,1966,8
"6588",287000,"No less than 3","Less than 3",1540,TRUE,11997,1959,7
"6589",550000,"No less than 3","Less than 3",1520,FALSE,2500,1912,8
"6590",782000,"No less than 3","No less than 3",3110,TRUE,7769,2001,9
"6591",1057000,"No less than 3","Less than 3",3270,TRUE,5000,1941,8
"6592",338000,"No less than 3","Less than 3",910,TRUE,8152,1948,6
"6593",815000,"No less than 3","No less than 3",2350,TRUE,5000,2002,9
"6594",420000,"No less than 3","Less than 3",2480,FALSE,6180,1999,9
"6595",400000,"No less than 3","No less than 3",1450,TRUE,7634,2001,8
"6596",520000,"No less than 3","Less than 3",930,TRUE,3760,1925,7
"6597",441000,"Less than 3","Less than 3",1030,TRUE,1289,2005,7
"6598",465000,"No less than 3","Less than 3",1270,FALSE,5112,1950,7
"6599",3075000,"No less than 3","No less than 3",2600,TRUE,18641,2002,10
"6600",535000,"Less than 3","Less than 3",920,TRUE,4841,1939,7
"6601",312000,"Less than 3","Less than 3",980,TRUE,5150,1907,6
"6602",554600,"No less than 3","Less than 3",1470,FALSE,5000,1900,7
"6603",390000,"No less than 3","Less than 3",2570,FALSE,22215,1958,7
"6604",295000,"No less than 3","Less than 3",900,TRUE,7200,1974,7
"6605",875000,"No less than 3","Less than 3",3470,FALSE,32109,1995,10
"6606",175000,"No less than 3","Less than 3",1080,TRUE,8415,1967,7
"6607",527500,"No less than 3","Less than 3",2530,FALSE,8250,1961,7
"6608",610000,"No less than 3","Less than 3",1300,FALSE,1331,2007,8
"6609",535000,"No less than 3","Less than 3",2610,FALSE,4595,2008,8
"6610",680000,"No less than 3","Less than 3",2830,FALSE,8399,1998,9
"6611",359950,"No less than 3","Less than 3",1890,FALSE,9100,1952,7
"6612",529000,"Less than 3","Less than 3",990,TRUE,1395,2014,8
"6613",550000,"No less than 3","No less than 3",4180,FALSE,35169,1986,11
"6614",611206,"Less than 3","Less than 3",1940,FALSE,6300,1963,8
"6615",535000,"No less than 3","Less than 3",1310,TRUE,1016,2003,7
"6616",700000,"No less than 3","Less than 3",1300,TRUE,7668,1968,8
"6617",554729,"No less than 3","Less than 3",1730,TRUE,4350,1943,9
"6618",490000,"No less than 3","No less than 3",3200,FALSE,6420,2006,9
"6619",981000,"No less than 3","Less than 3",2110,FALSE,10100,1968,8
"6620",215000,"No less than 3","Less than 3",980,FALSE,5600,1949,6
"6621",552500,"No less than 3","Less than 3",1170,TRUE,7980,1939,7
"6622",675000,"No less than 3","Less than 3",1710,FALSE,4000,1926,8
"6623",250000,"No less than 3","Less than 3",1490,TRUE,7414,1984,7
"6624",615000,"No less than 3","Less than 3",1760,FALSE,1146,2014,9
"6625",235000,"No less than 3","Less than 3",1250,FALSE,15603,1959,7
"6626",451000,"No less than 3","Less than 3",2050,FALSE,4876,2005,8
"6627",267000,"No less than 3","Less than 3",1580,FALSE,12250,1993,8
"6628",429900,"No less than 3","Less than 3",2640,FALSE,8625,1987,8
"6629",535000,"No less than 3","Less than 3",2120,FALSE,4080,2003,7
"6630",221000,"No less than 3","Less than 3",1240,FALSE,5250,1904,6
"6631",160000,"Less than 3","Less than 3",1180,FALSE,9350,1918,6
"6632",315000,"Less than 3","Less than 3",580,FALSE,7200,2000,6
"6633",515000,"No less than 3","Less than 3",2890,FALSE,15067,2003,9
"6634",675000,"No less than 3","Less than 3",980,TRUE,6480,1940,7
"6635",550000,"No less than 3","Less than 3",1000,TRUE,5850,1938,7
"6636",580000,"No less than 3","Less than 3",1730,TRUE,4995,1928,7
"6637",490000,"No less than 3","Less than 3",1710,TRUE,4960,1938,7
"6638",260000,"No less than 3","Less than 3",1150,TRUE,20700,1948,7
"6639",645000,"No less than 3","Less than 3",2250,FALSE,10696,1996,8
"6640",380000,"No less than 3","Less than 3",1430,FALSE,11173,1955,7
"6641",405000,"No less than 3","Less than 3",1370,TRUE,15743,1962,7
"6642",300000,"No less than 3","Less than 3",2400,FALSE,7215,1992,8
"6643",516200,"No less than 3","Less than 3",1080,TRUE,5150,1919,6
"6644",790000,"No less than 3","Less than 3",3500,FALSE,9198,2004,9
"6645",168000,"No less than 3","Less than 3",1150,FALSE,8000,1913,6
"6646",159075,"No less than 3","Less than 3",790,TRUE,6200,1944,6
"6647",410000,"No less than 3","Less than 3",1190,FALSE,5280,1957,7
"6648",477000,"No less than 3","Less than 3",950,TRUE,4990,1916,7
"6649",935000,"No less than 3","No less than 3",4110,FALSE,15488,1995,11
"6650",255000,"No less than 3","Less than 3",1170,FALSE,7395,1969,7
"6651",480000,"No less than 3","Less than 3",1130,TRUE,9090,1959,7
"6652",1037000,"No less than 3","No less than 3",4440,FALSE,10660,2003,11
"6653",700000,"No less than 3","Less than 3",2770,FALSE,89298,2004,8
"6654",336000,"Less than 3","Less than 3",1160,FALSE,5000,2000,7
"6655",324950,"No less than 3","Less than 3",1210,FALSE,7560,1941,7
"6656",465000,"No less than 3","Less than 3",850,TRUE,4720,1941,7
"6657",210000,"No less than 3","Less than 3",1040,FALSE,8970,1961,6
"6658",621000,"No less than 3","Less than 3",1340,FALSE,4000,1927,7
"6659",538000,"No less than 3","Less than 3",3010,FALSE,7014,2009,8
"6660",739000,"No less than 3","Less than 3",2780,FALSE,6737,2002,9
"6661",300000,"No less than 3","Less than 3",1330,FALSE,1200,2002,7
"6662",470000,"No less than 3","No less than 3",1360,TRUE,1693,2007,8
"6663",540000,"No less than 3","Less than 3",1180,TRUE,10140,1968,7
"6664",404500,"Less than 3","Less than 3",800,FALSE,5080,1938,7
"6665",379950,"No less than 3","Less than 3",2040,FALSE,12065,1987,8
"6666",635000,"No less than 3","Less than 3",3110,FALSE,6621,2006,9
"6667",447000,"No less than 3","Less than 3",1310,FALSE,7000,1958,7
"6668",1950000,"No less than 3","Less than 3",2830,TRUE,18745,1989,10
"6669",288250,"No less than 3","Less than 3",1380,TRUE,15400,1963,7
"6670",547000,"No less than 3","Less than 3",1420,TRUE,4080,1916,7
"6671",164000,"No less than 3","Less than 3",1070,FALSE,8250,1961,7
"6672",335000,"No less than 3","Less than 3",1510,FALSE,9720,1948,7
"6673",445000,"Less than 3","Less than 3",1440,FALSE,4660,2008,8
"6674",334950,"No less than 3","Less than 3",2230,FALSE,5500,1999,7
"6675",425000,"No less than 3","Less than 3",1960,FALSE,4709,2003,7
"6676",575000,"No less than 3","Less than 3",1570,TRUE,12375,1959,8
"6677",1346400,"No less than 3","Less than 3",1690,TRUE,20021,1963,8
"6678",166950,"No less than 3","Less than 3",1190,FALSE,8820,1959,6
"6679",558000,"No less than 3","Less than 3",1320,TRUE,10358,1962,8
"6680",456700,"No less than 3","Less than 3",1540,TRUE,8879,1920,7
"6681",563000,"No less than 3","Less than 3",1270,TRUE,9509,1955,8
"6682",433500,"No less than 3","Less than 3",1040,TRUE,9450,1919,6
"6683",520000,"No less than 3","Less than 3",2900,FALSE,4950,2004,8
"6684",161500,"No less than 3","Less than 3",1220,FALSE,6000,1961,7
"6685",359000,"No less than 3","Less than 3",2180,FALSE,10617,1950,7
"6686",544800,"No less than 3","Less than 3",3190,FALSE,5857,2004,9
"6687",275000,"No less than 3","Less than 3",1600,FALSE,7000,1993,8
"6688",580000,"No less than 3","Less than 3",1320,TRUE,5100,1953,7
"6689",860000,"No less than 3","No less than 3",1690,TRUE,8098,1952,9
"6690",574000,"Less than 3","Less than 3",900,TRUE,1114,2009,8
"6691",405000,"No less than 3","Less than 3",1660,FALSE,8307,1961,8
"6692",333000,"No less than 3","Less than 3",2100,FALSE,7366,1997,8
"6693",472000,"No less than 3","Less than 3",2350,TRUE,14034,1965,9
"6694",485500,"Less than 3","Less than 3",1190,TRUE,1286,2006,8
"6695",300000,"Less than 3","Less than 3",1100,FALSE,7680,1950,7
"6696",560000,"No less than 3","Less than 3",1260,TRUE,4690,1945,7
"6697",365000,"No less than 3","Less than 3",2470,FALSE,7700,1990,8
"6698",212500,"Less than 3","Less than 3",1030,FALSE,21712,1938,6
"6699",500000,"No less than 3","Less than 3",1730,TRUE,7680,1972,8
"6700",335000,"No less than 3","Less than 3",1700,FALSE,6698,1997,7
"6701",679900,"No less than 3","Less than 3",1980,TRUE,5750,2000,9
"6702",480000,"Less than 3","Less than 3",710,FALSE,4800,1950,6
"6703",610000,"No less than 3","No less than 3",1890,TRUE,23400,1957,8
"6704",525000,"No less than 3","Less than 3",1600,FALSE,16530,1967,7
"6705",662500,"No less than 3","Less than 3",1340,TRUE,25600,1957,7
"6706",330000,"No less than 3","Less than 3",2210,FALSE,7557,1989,9
"6707",840500,"No less than 3","Less than 3",1410,TRUE,5400,1906,8
"6708",935000,"No less than 3","Less than 3",1060,TRUE,2000,1910,8
"6709",195000,"No less than 3","Less than 3",1580,FALSE,7875,1979,7
"6710",505000,"No less than 3","Less than 3",3170,FALSE,5340,2000,7
"6711",550000,"No less than 3","Less than 3",1540,FALSE,1005,2008,8
"6712",582500,"Less than 3","Less than 3",1140,FALSE,23779,1966,6
"6713",505000,"No less than 3","Less than 3",1100,FALSE,5400,1908,7
"6714",335000,"No less than 3","Less than 3",1460,TRUE,8817,1965,7
"6715",646000,"No less than 3","Less than 3",1650,TRUE,4461,1976,7
"6716",375000,"No less than 3","Less than 3",1040,FALSE,9800,1955,7
"6717",195000,"No less than 3","Less than 3",1070,FALSE,6110,1968,7
"6718",612000,"No less than 3","Less than 3",2120,FALSE,7401,1989,8
"6719",423700,"No less than 3","Less than 3",2070,FALSE,3986,1999,8
"6720",270000,"No less than 3","Less than 3",1400,FALSE,3825,2012,7
"6721",290000,"No less than 3","Less than 3",1820,FALSE,22043,1918,7
"6722",625000,"No less than 3","No less than 3",2780,FALSE,6000,2013,9
"6723",324450,"No less than 3","Less than 3",1420,FALSE,16000,1966,7
"6724",665000,"No less than 3","Less than 3",1550,TRUE,8000,1972,7
"6725",439000,"Less than 3","Less than 3",790,FALSE,2400,1918,7
"6726",989000,"No less than 3","No less than 3",3050,TRUE,4800,1919,9
"6727",464500,"No less than 3","Less than 3",1610,TRUE,11381,1947,7
"6728",744000,"No less than 3","Less than 3",2200,TRUE,7260,2004,8
"6729",860000,"No less than 3","Less than 3",1290,TRUE,8592,1958,8
