销售价格,卧室数,浴室数,房屋面积,停车面积,楼层数,房屋评分,建筑面积,地下室面积,2014-建筑年份,建筑年份
498445,4,2.5,3216,5902,2,9,3216,0,0,2014
250600,4,2.5,1930,8660,1,7,1120,810,33,1981
502000,3,2.5,1600,3073,3,8,1600,0,5,2009
170000,2,1,810,8424,1,6,810,0,55,1959
630000,4,2.5,2290,26720,2,8,2290,0,37,1977
605000,3,1.75,2330,6000,1.5,7,1630,700,74,1940
1112500,6,4,3600,6224,2,9,2610,990,69,1945
240000,3,1,1690,20063,1.5,7,1690,0,101,1913
682000,4,2.5,3030,30000,2,9,3030,0,33,1981
765000,4,2.5,2980,5000,2,10,2980,0,8,2006
437500,3,2.25,2100,205603,2,8,2100,0,31,1983
463000,3,2,1590,5009,2,6,1590,0,29,1985
470000,3,1.5,1510,8000,1,7,1510,0,58,1956
720000,2,1,2020,7200,1,7,1700,320,67,1947
1388000,3,1.25,2400,6653,3,11,2400,0,22,1992
452000,2,1.75,1740,5400,1,7,990,750,68,1946
265000,4,1.5,1580,8468,2,7,1580,0,43,1971
530000,3,1.5,1950,1963,3,8,1950,0,12,2002
567500,3,2.5,3090,67082,2,9,3090,0,24,1990
649000,2,2.75,2090,23962,2,8,2090,0,26,1988
551000,3,1,940,1948,1,6,940,0,114,1900
225000,3,1.75,1610,14182,1,7,1100,510,36,1978
805000,4,1.75,2360,4750,2,7,1660,700,103,1911
1050000,3,2.5,3400,5119,2,8,2300,1100,0,2014
1135000,4,2.75,3370,8103,1,9,1970,1400,44,1970
386591,3,2.5,1690,1613,2,8,1150,540,0,2014
559950,5,3,2730,9519,1,8,1670,1060,0,2014
239000,3,1.75,1340,16480,1,7,1340,0,46,1968
150000,2,1,820,10270,1,7,820,0,60,1954
638000,3,2,1660,3729,1,7,970,690,92,1922
370000,4,2.5,2650,5706,2,9,2650,0,9,2005
1125000,6,3.75,3010,4360,2,9,2000,1010,0,2014
429000,3,2.5,1860,11122,2,8,1860,0,20,1994
345000,2,1,1080,4000,1,7,1080,0,74,1940
1198000,4,3.5,3400,3850,2.5,10,2790,610,6,2008
575000,4,2.5,2120,9603,2,8,2120,0,29,1985
265000,3,1.75,2200,7200,1,8,1270,930,52,1962
452000,4,2.5,2190,6896,2,7,2190,0,7,2007
320000,4,2.5,2570,4865,2,8,2570,0,9,2005
439950,3,2.5,1540,7773,2,8,1540,0,32,1982
475000,5,2,2040,6180,2,7,2040,0,106,1908
660000,4,1.75,2780,9900,2,10,2780,0,36,1978
1345000,4,3.25,3440,4920,2,10,2520,920,0,2014
390000,3,2,1710,8910,1,7,1710,0,61,1953
625000,4,3.25,4240,25639,2,10,3550,690,25,1989
655000,4,2.75,2890,46609,2,9,2890,0,33,1981
500000,3,1.5,2210,6500,1,7,1030,1180,102,1912
590000,3,2,1650,6150,2,7,1650,0,88,1926
2400000,4,2.5,3650,8354,1,9,1830,1820,14,2000
685100,4,2.5,2790,5423,2,9,2790,0,15,1999
525000,3,1.75,2870,26500,1.5,8,2870,0,66,1948
355000,4,2.5,2390,6775,2,7,2390,0,11,2003
339000,3,2,1979,8470,1,7,1329,650,58,1956
320000,3,2.5,2130,6969,2,7,2130,0,11,2003
546500,3,2.5,1410,2675,1,7,820,590,29,1985
400000,4,2.5,2350,3904,2.5,7,2350,0,15,1999
975000,4,2.25,2420,15482,2,8,2420,0,89,1925
220000,3,1.75,1460,7226,1,7,1460,0,21,1993
795000,4,3.25,3520,5250,2,9,3520,0,2,2012
600000,4,2.5,2370,9135,1,8,1600,770,47,1967
346000,3,2,1060,1184,2,7,730,330,8,2006
199000,3,1,1000,8512,1,6,1000,0,23,1991
530000,2,2,1680,4950,1,8,1680,0,8,2006
2453500,4,3.5,4730,13586,1.5,10,4270,460,79,1935
258500,3,2,1460,7930,1,7,1460,0,25,1989
165000,3,1.5,1280,7742,1,7,1280,0,41,1973
315450,3,1.75,1130,7500,1.5,7,1130,0,106,1908
500000,3,2.25,1360,1236,2,8,1140,220,8,2006
310000,4,1,1740,11075,1.5,7,1740,0,49,1965
470000,3,2.75,2770,54707,1.5,8,2370,400,76,1938
299000,1,2.5,1980,7521,1,7,1180,800,35,1979
270000,4,1.75,1850,7350,1,7,1050,800,49,1965
406650,2,1,1070,6100,1,6,1070,0,74,1940
231500,2,1,1000,7615,1,6,1000,0,71,1943
755000,4,2.5,2660,10452,2,9,2660,0,21,1993
607500,3,1.5,1800,4700,1,7,1200,600,73,1941
340000,3,1.75,1740,10800,1,7,1740,0,55,1959
450000,3,1.75,1640,13500,1,7,1110,530,74,1940
190000,3,1,1040,8910,1,6,1040,0,71,1943
550500,2,1.5,930,7400,1,7,830,100,105,1909
235000,3,1.5,1980,11214,1,7,1980,0,55,1959
657000,2,3,1570,1281,3,8,1570,0,0,2014
400000,3,1.5,1510,7642,1,7,1510,0,55,1959
585000,4,2.5,3110,6479,2,9,3110,0,9,2005
1017000,4,1.75,2600,41041,1.5,8,2600,0,49,1965
489000,2,2.75,1465,972,2,7,1050,415,8,2006
215000,4,2.5,2130,4496,2,7,2130,0,10,2004
1050000,4,2.75,2250,3433,1.5,8,1500,750,87,1927
640000,3,2.5,2370,11172,2,9,2370,0,21,1993
870300,4,2.5,2350,3150,1.5,8,1690,660,104,1910
346500,4,2.5,2150,5100,1.5,7,1290,860,23,1991
300000,3,1.75,1810,21138,1,7,1240,570,37,1977
453000,3,2,1660,15050,1,7,1260,400,31,1983
295000,3,2.5,1920,7229,2,8,1920,0,21,1993
672000,3,2.5,2620,21587,2,7,2620,0,22,1992
215150,3,1,920,4770,1,6,920,0,45,1969
374950,3,2.25,1390,1484,3,8,1390,0,7,2007
464000,3,2.5,2460,5400,1,8,1520,940,13,2001
275000,2,1,1140,10404,1,5,1140,0,79,1935
403000,3,2.5,1700,4125,2,7,1700,0,10,2004
606500,3,2.5,2170,5500,2,8,2170,0,14,2000
287000,3,1.75,1940,9000,1,7,1290,650,49,1965
995000,4,3.5,2780,9550,2,10,2530,250,36,1978
335606,3,2.5,2538,4600,2,8,2538,0,1,2013
925000,4,2.5,2910,48351,1,8,1910,1000,47,1967
1625000,4,3.75,4410,8112,3,11,3570,840,11,2003
375000,4,2.5,2310,7800,2,8,2310,0,3,2011
565000,3,2.25,2560,8040,1,8,1510,1050,56,1958
350000,2,1.75,1080,7242,2,7,1080,0,30,1984
1065000,3,2.75,2290,5002,2,9,1950,340,19,1995
705000,3,1.75,2180,10221,1,7,1140,1040,68,1946
384950,4,2.5,2380,4913,2,8,2380,0,8,2006
280000,3,1,1090,10710,1,7,1090,0,52,1962
417500,5,1.75,2060,10911,1,7,1360,700,60,1954
319000,3,1,960,8556,1,7,960,0,43,1971
379000,3,3.25,2660,17852,2.5,8,2660,0,0,2014
400000,4,2.25,1970,8941,2,7,1970,0,41,1973
895950,5,2.75,3180,9255,2,9,3180,0,0,2014
514000,3,1.5,1610,9964,1,7,1080,530,37,1977
301000,3,1,1060,9241,1,7,1060,0,58,1956
800000,3,1.75,1510,3600,1,8,1230,280,104,1910
210000,3,1,1070,8179,1,6,1070,0,65,1949
405000,4,2.5,2670,20894,2,9,2330,340,12,2002
431000,2,2,1390,12530,1,8,970,420,55,1959
1459000,4,4,4620,130208,2,10,4620,0,0,2014
319950,5,1.75,1710,11900,1,7,1070,640,56,1958
693000,3,2.25,2120,13644,2,9,1420,700,41,1973
260000,4,2.5,2360,9647,1,8,1530,830,50,1964
748000,4,2.5,3220,8379,2,10,3220,0,10,2004
84000,2,1,700,20130,1,6,700,0,65,1949
740000,4,2.25,2920,46355,2,9,2920,0,16,1998
185000,3,1,1240,9198,1.5,7,1240,0,55,1959
299000,2,2.5,1400,1262,2,8,1160,240,6,2008
322000,3,1.75,1400,18002,1,6,1400,0,37,1977
395000,4,2.25,1780,10748,2,8,1780,0,50,1964
325000,2,1,1070,5080,1,6,1070,0,72,1942
510000,6,4.5,3300,7480,2,8,3300,0,34,1980
827500,3,2.5,1810,7200,1,7,1310,500,54,1960
360000,2,2,1770,7607,1,8,1770,0,27,1987
635000,4,2.25,2750,6180,1,8,1500,1250,66,1948
563000,4,3,3100,15480,2,8,2400,700,18,1996
1110000,3,4,4160,31796,2,11,4160,0,25,1989
560200,3,2.5,1990,3984,2,8,1990,0,10,2004
297975,3,2.25,2820,8100,1,7,1720,1100,67,1947
313000,2,1.5,870,747,2,8,800,70,10,2004
629000,3,2.5,2160,1912,2,9,1970,190,0,2014
775000,3,2.5,3820,35016,2,9,3820,0,27,1987
345000,3,1,1140,4200,2,7,1140,0,110,1904
365000,3,2.5,2653,4510,2,8,2653,0,8,2006
375000,3,2,1450,7300,1.5,7,1450,0,59,1955
265000,2,2,1860,10856,1,8,1260,600,62,1952
716500,4,2.5,3290,6465,2,9,3290,0,12,2002
355000,3,2.25,1370,1524,3,8,1370,0,9,2005
485000,3,2.5,1840,8250,1,8,1340,500,56,1958
1615000,4,3.25,4250,12281,2,12,3020,1230,18,1996
407000,4,2.25,2810,23400,1,7,1710,1100,56,1958
600000,4,2.25,2760,5200,2,7,1790,970,104,1910
359000,2,2.75,1370,1140,2,8,1080,290,5,2009
278000,4,2.5,1940,6887,2,7,1940,0,24,1990
485000,4,1.75,3220,7392,1,8,2010,1210,55,1959
242500,3,1,1020,5870,1,6,1020,0,73,1941
583000,4,2.5,2660,4000,2,8,2660,0,13,2001
191000,2,1,700,5000,1,6,700,0,62,1952
220000,4,1.5,1180,8058,1,7,1180,0,45,1969
250000,2,1,1400,19570,1.5,6,1100,300,85,1929
254500,2,1,1150,11250,1,6,1150,0,94,1920
279000,3,1,1530,15975,1,7,970,560,62,1952
329000,3,2.75,1920,7700,1,8,1320,600,36,1978
425000,3,1,1520,213444,1.5,8,1520,0,26,1988
324950,4,1.75,2320,9240,1,7,1160,1160,55,1959
308000,3,1,1980,39150,1.5,6,1580,400,82,1932
310000,3,2.25,1960,2345,2,7,1750,210,11,2003
356250,3,2.5,2060,5115,2,9,2060,0,0,2014
365000,3,2.5,2200,7350,1,8,1570,630,26,1988
490000,3,1.75,1510,11120,1,8,1510,0,30,1984
1175000,3,2.5,1970,23180,1,8,1100,870,77,1937
590000,3,1.75,2180,6120,1,8,1380,800,65,1949
557500,3,2,2510,35255,1,9,2510,0,20,1994
323000,4,2.75,2230,50094,1,7,1330,900,37,1977
239000,3,1,1200,7810,1,7,1200,0,47,1967
714000,4,2.5,3230,7766,2,9,3230,0,9,2005
458000,3,2.25,2150,9900,1,8,1450,700,37,1977
375000,3,1.75,2100,9066,1,8,1440,660,52,1962
302500,3,2.25,3100,11985,1,7,1790,1310,51,1963
295000,2,2,1590,8000,1,7,910,680,30,1984
285000,5,1.5,1840,8050,1.5,7,1840,0,52,1962
905000,5,3.5,3500,10155,2,10,2570,930,18,1996
875000,3,1,1160,10732,1,7,1160,0,61,1953
445000,3,2.5,1730,4408,2,8,1730,0,18,1996
600000,4,2.5,2360,5226,2,8,2360,0,13,2001
343500,4,1.75,1760,6204,1,7,1180,580,64,1950
550000,4,2,2100,4500,1,7,1060,1040,90,1924
229800,2,1.75,1110,1773,2,8,1110,0,0,2014
455000,4,2,2380,4500,1.5,6,1470,910,88,1926
1075000,5,4.75,5180,17811,2,11,4070,1110,13,2001
144975,2,1,900,7500,1,5,900,0,74,1940
677915,3,2,1740,3600,1,7,990,750,91,1923
187000,2,1,860,5400,1,5,860,0,61,1953
549950,3,2.5,2160,6288,2,8,2160,0,18,1996
1970000,8,3.5,4440,6480,2,10,3140,1300,55,1959
533250,4,1.75,1520,15398,1,7,1370,150,54,1960
848000,3,2.75,2170,2738,1.5,9,1550,620,84,1930
325000,4,2.5,2200,7719,2,8,2200,0,14,2000
720000,4,2.5,3340,8930,2,10,3340,0,15,1999
260000,2,1,570,81893,1,6,570,0,78,1936
544000,3,2.5,1760,1755,3.5,8,1760,0,16,1998
219950,2,1,940,8997,1,7,940,0,59,1955
209950,3,1,1660,8800,1,7,960,700,51,1963
395000,2,1,770,6000,1,6,770,0,61,1953
775000,4,2.5,3890,34513,2,10,3890,0,18,1996
1190000,4,3,2240,6000,1.5,8,1270,970,100,1914
1535000,4,3.25,2850,4100,2,10,1820,1030,106,1908
576000,3,1,1140,5395,1,7,1010,130,105,1909
510000,5,2.5,2510,83231,1,7,1260,1250,39,1975
1211000,4,2.5,3430,35120,2,10,3430,0,30,1984
465000,3,2.25,1530,1245,2,9,1050,480,0,2014
850000,4,3.25,4350,112750,1,9,2200,2150,8,2006
196000,3,1,1220,6719,1,6,1220,0,61,1953
255000,2,1,1610,19965,1,7,1610,0,62,1952
179950,3,1,1130,9907,1,7,1130,0,60,1954
230000,2,0.75,900,3527,1,6,900,0,75,1939
480000,4,1.75,2220,6500,2,8,2220,0,50,1964
335000,4,2.5,1750,8476,1,7,1240,510,31,1983
1600000,4,3.5,4060,9486,2,10,4060,0,9,2005
350000,4,1,1170,8147,1.5,6,1170,0,55,1959
226000,2,1,1510,19874,1,7,1510,0,63,1951
229000,4,2.25,2010,7688,1,8,1170,840,35,1979
425000,4,2.75,1680,9545,1,7,1080,600,35,1979
550500,3,1.75,2540,8280,1,7,1270,1270,65,1949
669950,5,2.5,2820,14062,2,7,2380,440,54,1960
3418800,5,5,5450,20412,2,11,5450,0,0,2014
310000,4,3,2010,7426,1,7,1090,920,63,1951
600000,5,2.75,2910,53898,1,7,1510,1400,35,1979
1098000,4,3.5,4570,16219,2,11,4570,0,12,2002
286950,4,2.5,2080,9846,1,7,1240,840,30,1984
415000,4,2.5,2550,4500,2,7,2550,0,5,2009
789000,3,3,3740,39640,2,10,3740,0,23,1991
409950,2,1.75,1370,5125,1,6,1370,0,70,1944
350000,3,2.75,3070,5280,2,7,2360,710,64,1950
631000,4,2,1930,3240,1.5,7,1930,0,103,1911
445000,3,3,1970,24318,1,8,1970,0,4,2010
1150000,4,3.25,4190,10259,2,11,3150,1040,14,2000
245000,4,2.25,2140,8800,2,7,2140,0,51,1963
330000,4,2.25,1790,9920,1,7,1170,620,45,1969
505000,3,2,1500,2500,2,8,1500,0,12,2002
2466350,5,4.75,6390,13180,2,10,4560,1830,74,1940
810000,5,3.5,3550,9600,2,9,2550,1000,16,1998
335000,3,2.25,1870,5876,2,7,1870,0,28,1986
208417,2,1,840,4200,1,5,840,0,76,1938
657000,5,2.5,2530,10190,1,7,1290,1240,54,1960
245000,4,2,1580,8000,1,7,1040,540,47,1967
345000,4,2.5,2040,5523,2,7,2040,0,15,1999
640000,3,2.25,1980,10115,1,8,1980,0,55,1959
333000,3,1,1050,7560,1,7,1050,0,63,1951
326188,3,1,1300,8800,1,7,1300,0,37,1977
1085000,3,1.5,2560,4000,1.5,8,1660,900,87,1927
610750,4,2.25,2180,7297,2,8,2180,0,30,1984
515000,3,2.5,3000,8250,1,8,1760,1240,51,1963
252000,3,2,1540,7210,2,7,1540,0,30,1984
1150000,6,4.5,6040,219542,2,11,4100,1940,18,1996
1063000,5,4.5,4820,13165,2,11,3950,870,24,1990
560000,4,1.5,1790,3420,1,7,1020,770,91,1923
696000,4,3.5,3650,38546,2,9,2550,1100,18,1996
535000,4,2.25,2810,12607,2,10,2810,0,29,1985
1225000,4,4.5,5420,101930,1,11,3890,1530,13,2001
390500,3,2.25,1530,1279,2,7,1116,414,7,2007
795000,2,2.5,2830,8630,2,10,2830,0,13,2001
330000,4,1.75,1520,14417,1,7,1520,0,46,1968
325000,3,2.25,1890,9646,1,8,1890,0,48,1966
420000,5,1.5,1890,10880,1,7,1890,0,52,1962
432900,3,2.5,2210,9226,2,8,2210,0,16,1998
691000,4,2.75,2550,8632,1,8,1700,850,42,1972
525000,3,1,1240,4800,1,7,800,440,63,1951
517000,4,1,1180,13500,1.5,7,1180,0,64,1950
154000,2,1,1040,20524,1,6,1040,0,65,1949
421000,4,2.25,1310,8400,1,7,1310,0,48,1966
225000,2,1,830,5720,1,6,830,0,64,1950
575000,3,2.5,1760,2320,2,8,1760,0,20,1994
265000,4,1,1860,8505,1,7,1860,0,59,1955
212000,3,1.75,1060,7875,1,7,1060,0,28,1986
471000,4,1.75,1760,5750,1,7,1070,690,52,1962
385000,2,2.5,1760,3710,1,8,1130,630,26,1988
825000,5,3,3070,8474,2,9,3070,0,3,2011
338000,2,1,690,6400,1,6,690,0,71,1943
365000,3,1.75,2080,7800,1,7,1220,860,59,1955
642000,3,2.5,2670,10082,1,10,2670,0,27,1987
503045,3,3,1560,2250,2,9,1560,0,5,2009
275000,2,1,770,8149,1,6,770,0,66,1948
313300,2,1,970,4800,1,6,970,0,103,1911
545000,4,3.25,4386,12275,1,10,2356,2030,8,2006
310000,3,2.5,2370,6752,2,8,2370,0,20,1994
2250000,5,4.25,4860,9453,1.5,10,3100,1760,109,1905
435000,2,1,720,5600,1,7,720,0,94,1920
537000,3,3,2410,7479,2,7,2410,0,72,1942
875000,3,2.5,2520,3750,2,9,2520,0,19,1995
425000,3,1,1320,7076,1,7,1320,0,55,1959
330000,4,2.5,2340,11784,2,9,2340,0,17,1997
399000,3,1.75,1780,11440,1,8,1350,430,37,1977
312500,3,1.75,1830,7969,1,7,930,900,64,1950
215000,3,1.75,1770,29004,1,8,1770,0,55,1959
139000,4,1.5,1410,10648,1,7,1410,0,48,1966
834950,5,3.5,3630,4911,2,9,2790,840,0,2014
350000,3,3.25,1600,1298,3,8,1600,0,15,1999
269000,4,2.5,1594,7665,1,7,1088,506,39,1975
520000,3,2.25,1210,1250,3,8,1210,0,0,2014
625000,3,2.5,2440,4800,2,10,2440,0,0,2014
560000,3,2,1860,13374,1,8,1860,0,29,1985
1242000,4,3.5,4700,10183,1,11,2660,2040,12,2002
2415000,5,4.75,7880,24250,2,13,7880,0,18,1996
530000,3,2.25,2190,220414,1,7,1330,860,38,1976
443000,3,2.25,1920,8223,2,7,1920,0,25,1989
450000,4,2.25,1710,7000,1,7,1040,670,42,1972
1200000,3,1.75,1560,8078,1.5,6,1560,0,86,1928
396500,3,1.5,1360,1488,2,7,1120,240,11,2003
790000,4,3.5,3190,31450,2,9,3190,0,4,2010
435000,2,2.5,1560,1222,2,8,1080,480,6,2008
525000,3,1.75,2300,43560,1,7,1350,950,35,1979
118125,2,1,790,7153,1,6,790,0,70,1944
300000,3,2.5,2080,9827,2,8,2080,0,25,1989
415000,4,1.5,1840,11367,1.5,7,1840,0,64,1950
392500,4,2.75,2400,19923,1,7,1320,1080,61,1953
331500,4,1.75,1820,14319,1,7,1820,0,45,1969
270000,3,2.25,1470,16728,1,7,1350,120,55,1959
415000,4,2.5,2670,8279,2,7,2670,0,15,1999
312000,5,4,2900,9779,2,7,1950,950,77,1937
300000,3,1,1150,7314,1,7,1150,0,54,1960
480000,3,2.5,1940,10035,2,8,1940,0,20,1994
705000,5,3,2380,5000,2,7,2380,0,105,1909
507250,3,2.5,2270,5536,2,8,2270,0,11,2003
399950,4,1.5,1850,6125,1.5,6,1110,740,69,1945
1385000,4,3.5,3230,7200,1,10,1640,1590,14,2000
241000,3,1,1020,7538,1,7,1020,0,33,1981
2538000,4,3.5,4350,6000,2,10,2970,1380,106,1908
515000,2,1,1060,4228,1,7,860,200,108,1906
739500,3,3.25,4460,51177,2,9,4460,0,9,2005
220000,4,2.25,1950,7280,2,8,1950,0,35,1979
650000,3,1.75,1970,54450,1,8,1570,400,34,1980
360000,4,1.75,2140,49658,1,7,2140,0,55,1959
545000,4,2,1700,2350,1,6,850,850,88,1926
255000,3,2.5,1720,6194,2,8,1720,0,16,1998
200000,3,1,1150,10132,1,7,1150,0,44,1970
284700,3,1,1700,8645,1,6,1700,0,59,1955
742000,4,2.5,2810,10986,2,10,2810,0,17,1997
253500,3,1,1220,20400,1,6,1220,0,55,1959
386000,5,2.5,2740,12413,2,7,2740,0,24,1990
1017000,3,2.5,2605,2216,2,9,2090,515,35,1979
475000,3,2.5,1460,4961,1,8,1150,310,26,1988
439888,2,2,1300,6515,1,8,1300,0,9,2005
310000,2,1,1050,2699,1,7,1050,0,9,2005
203000,3,1,1150,7156,1,6,1150,0,61,1953
365000,3,1.5,1520,8519,1,7,1520,0,60,1954
1200000,5,3.25,4610,10576,2,11,3310,1300,8,2006
710000,3,2.5,2330,9160,2,9,2330,0,17,1997
275000,2,1,900,57063,1,6,900,0,76,1938
490000,4,4.25,4480,5715,2,7,3680,800,11,2003
396000,2,1.5,950,865,3,8,950,0,8,2006
645500,2,1,1890,5202,1.5,7,1890,0,105,1909
303000,3,2.5,2056,3564,2,7,2056,0,0,2014
515000,5,3.25,2740,9629,1,7,1390,1350,37,1977
260000,4,1.75,1360,7700,1,7,1360,0,48,1966
299000,5,2.5,2220,9360,1,7,1110,1110,46,1968
442000,4,1.5,1360,6110,1,7,1010,350,59,1955
1425000,5,3,2840,6240,2,9,2440,400,109,1905
285000,4,2,2120,6865,1,7,1060,1060,60,1954
550000,4,2.5,2470,7539,2,9,2470,0,8,2006
515000,5,3,2670,11761,1,7,1370,1300,33,1981
275000,2,1,830,5610,1,6,830,0,92,1922
349900,5,2.5,2530,4229,2,7,2530,0,10,2004
489950,3,2.25,1590,926,3,8,1590,0,0,2014
830000,4,2.25,3010,12202,1,9,3010,0,55,1959
367500,3,1,1270,8792,1,7,1270,0,45,1969
549000,3,1.75,1540,1044,3,8,1540,0,0,2014
970000,5,3,3480,15185,2,8,3480,0,50,1964
497000,3,1.5,2240,28750,1,8,1620,620,58,1956
460000,3,1,1670,4005,1.5,7,1170,500,75,1939
562000,4,2.25,2170,7007,1,8,1540,630,40,1974
275000,2,1,940,5000,1,6,940,0,63,1951
851000,3,2.75,2660,10350,1,8,1330,1330,43,1971
650000,3,1.5,2160,9000,1,8,1400,760,65,1949
805000,3,3,3910,19023,2,11,3910,0,29,1985
310000,2,1,1560,4920,1,6,780,780,67,1947
446000,2,1,2550,21675,1,7,1610,940,56,1958
236000,3,1.75,1300,8976,1,7,1300,0,47,1967
546000,3,3,1530,9999,1,7,1150,380,31,1983
265000,3,2.25,1840,6750,1,7,1270,570,34,1980
509000,2,2,1560,4675,1,8,1560,0,8,2006
355000,2,1.75,1650,4000,1,7,950,700,67,1947
565000,3,2.5,2030,217805,1,9,2030,0,15,1999
200000,4,2,2090,6630,1,7,1070,1020,40,1974
950000,3,3.25,3050,18892,1,8,1650,1400,52,1962
600000,3,1,970,4800,1,6,970,0,64,1950
865000,3,1.5,1790,7526,1,7,1790,0,61,1953
564000,2,2,1690,4500,1,8,1690,0,10,2004
425000,4,1.75,1980,8400,1,7,1330,650,46,1968
450000,2,3,1790,1709,2,7,1400,390,13,2001
715000,3,1,1610,7680,1,6,900,710,58,1956
327000,4,1.75,1840,5100,1,5,1840,0,81,1933
850000,3,2.25,2220,3707,2,8,1620,600,95,1919
350000,5,1.75,2330,14322,1,7,1180,1150,46,1968
650000,3,1,1300,8266,1,7,1300,0,61,1953
446000,4,2.5,1530,8375,1,7,1020,510,40,1974
670000,5,3,2520,13001,2,8,2010,510,41,1973
410000,3,1.75,1880,8424,1,7,1380,500,37,1977
430000,3,1.5,1550,5034,2,7,1550,0,92,1922
405000,4,2.5,2090,6667,2,8,2090,0,17,1997
424000,3,1,1580,13912,1,8,1580,0,59,1955
249000,3,1.5,1070,5150,1,6,1070,0,74,1940
252700,2,1.5,1070,9643,1,7,1070,0,29,1985
900000,4,2,1980,7200,2,8,1700,280,104,1910
306950,1,1,730,5005,1,5,730,0,69,1945
503000,2,1,870,4280,1,6,870,0,93,1921
205000,3,1.75,1170,8239,1,7,1170,0,33,1981
324000,2,1,1070,6000,1,7,1070,0,59,1955
358000,3,2.25,2510,12013,2,8,2510,0,26,1988
171800,4,2,1570,9600,1,6,1570,0,64,1950
315000,5,2.5,2090,4698,2,7,2090,0,16,1998
260000,3,1.75,1050,5850,1,7,1050,0,34,1980
284000,3,1.75,1560,21000,1,7,1560,0,60,1954
550000,3,1,960,12527,1,7,960,0,42,1972
357562,2,1.75,1210,1032,2,8,1210,0,0,2014
859950,6,4,3180,6551,2,9,3180,0,0,2014
309780,3,2.5,2242,4500,2,8,2242,0,0,2014
880000,3,2.5,2870,5163,2,9,2870,0,0,2014
425000,3,1,1240,5750,1,6,1240,0,66,1948
268750,4,1,800,8775,1,6,800,0,71,1943
690000,3,1.5,1760,4000,2,8,1760,0,92,1922
660000,3,2,1770,8141,1,8,1770,0,62,1952
255000,3,2.5,1610,6176,2,7,1610,0,20,1994
130000,2,1,840,6654,1,7,840,0,63,1951
391000,2,1,890,5423,1,6,890,0,68,1946
271500,3,1.75,1995,18360,2,7,1995,0,57,1957
619420,4,2.75,2450,14803,2,9,2450,0,26,1988
135000,4,1,1460,18599,1.5,5,1460,0,74,1940
950000,5,3.75,5330,6000,2,10,3570,1760,8,2006
700000,3,1.75,2000,14733,1,8,2000,0,56,1958
224500,4,1,1430,8355,1.5,7,1430,0,31,1983
994000,5,3.25,4260,7861,2,10,4260,0,9,2005
443000,2,1,1130,5413,1,7,880,250,75,1939
367000,4,2.5,2350,8182,2,8,2350,0,17,1997
310000,2,1.5,1040,83199,1,7,870,170,49,1965
160000,3,1,880,8976,1,6,880,0,48,1966
325000,2,1,800,7260,1,7,800,0,61,1953
459000,2,2,1480,804,3,8,1480,0,6,2008
460000,3,1.75,1660,9900,2,8,1660,0,36,1978
817000,3,1.5,2310,3360,1.5,8,1790,520,88,1926
680000,3,1.75,1660,5750,1,7,1080,580,105,1909
285000,4,2.25,1960,10400,1,8,1220,740,29,1985
673000,3,2.75,2830,3496,2,8,2830,0,2,2012
435000,5,2,1840,9240,1,7,1540,300,72,1942
775000,3,3.5,2690,104544,2,8,2690,0,66,1948
272000,2,1,670,6300,1,6,670,0,72,1942
171500,3,1,1150,6480,1.5,5,1150,0,68,1946
392000,3,1,1230,9600,1,7,1230,0,62,1952
365000,2,1.5,790,1123,2,8,700,90,11,2003
355000,3,2.25,1445,1087,2,7,1300,145,9,2005
550000,3,2.5,2360,4080,2,7,2360,0,11,2003
640000,4,2.5,2260,5172,2,9,2260,0,10,2004
465000,3,2.25,1840,5752,2,7,1840,0,11,2003
441750,2,1.5,1020,1060,3,8,1020,0,6,2008
528000,4,1.75,1860,9750,1,7,1460,400,45,1969
265000,3,2.5,1410,2500,2,7,1410,0,8,2006
425000,3,1.5,1390,9680,1,7,1390,0,58,1956
270000,2,1,1040,5700,1,6,1040,0,92,1922
400000,4,2.5,3130,5240,2,8,3130,0,10,2004
252350,3,2,1650,7352,1,7,1160,490,35,1979
289500,3,2.25,2120,3400,2,7,2120,0,12,2002
865000,3,1.5,1530,10827,1,8,1530,0,59,1955
262000,4,1.5,1840,9009,2,7,1840,0,49,1965
425000,3,1.5,1120,6653,1,7,1120,0,77,1937
340000,3,1.75,2230,10403,1,8,1630,600,46,1968
525000,3,2.25,1490,9414,2,7,1490,0,33,1981
420000,3,1.5,2080,5000,1,7,1300,780,51,1963
320000,3,2,1250,8636,1,7,1250,0,46,1968
279000,4,2.5,2009,4800,2,8,2009,0,2,2012
530000,4,2.5,2950,4836,2,7,2950,0,8,2006
453000,4,2.5,2502,8306,2,9,2502,0,1,2013
314000,5,2.75,2210,13500,1,7,1460,750,51,1963
1950000,3,2.5,2510,12779,1.5,10,2510,0,46,1968
580000,3,2.5,1740,1280,3,8,1740,0,6,2008
360000,3,1.75,1950,7260,1,8,1520,430,57,1957
437500,3,1,1630,16393,1,7,1630,0,45,1969
306500,3,2.5,1970,6291,2,7,1970,0,16,1998
625000,3,1.75,2210,16200,1,8,1390,820,56,1958
590000,3,2.5,2520,10223,2,10,2520,0,26,1988
940000,3,1,1220,8119,1,7,1220,0,59,1955
235000,4,1.5,1690,11054,1,5,1690,0,84,1930
285000,4,2.5,2360,7350,1,7,1440,920,49,1965
1360000,4,3.5,4120,12626,2,11,3970,150,0,2014
